gene,trim.211r.gtf,trim.218r.gtf,trim.227r.gtf,trim.235r.gtf,trim.236r.gtf,trim.244r.gtf,trim.253r.gtf,trim.61r.gtf,trim.71r.gtf,trim.76r.gtf,trim.82r.gtf,trim.86r.gtf
Peve_00020460,7.020214517,7.499697442,7.482682627,6.391015158,8.081558694,8.265882069,8.380661382,7.310355425,6.391015158,7.453309612,7.82016089,7.502007502
Peve_00040800,7.027907164,6.391015158,7.024192522,6.391015158,7.055143527,6.391015158,6.800023134,6.391015158,6.391015158,7.221083215,6.391015158,6.906197801
Peve_00040801,7.34815389,8.032171939,8.088970259,8.739835605,7.98482116,7.383815321,7.251068459,8.131732893,8.170318402,7.999518185,8.670072884,7.455187911
Peve_00019029,7.209905081,7.420892857,6.852409811,6.840220319,7.315003758,6.391015158,7.822064357,6.919493524,7.828353028,7.328669482,6.391015158,6.785357631
Peve_00040808,9.693336099,9.276815469,10.14965283,9.420483883,9.462628026,8.475728868,9.285738764,7.960674386,9.358122439,7.750728873,6.391015158,9.436884856
Peve_00004709,7.318306452,7.623467632,7.056974064,6.391015158,6.391015158,8.759682642,6.953816645,7.116791843,8.067055139,7.071815567,6.391015158,7.353482188
Peve_00004708,8.781732439,8.527659632,8.706713504,8.062116674,8.719327557,8.194068879,8.871638974,8.952054187,6.391015158,8.729932969,6.391015158,8.930168497
Peve_00004703,8.776204311,8.669164745,8.499585948,9.354677071,9.418337517,8.891607895,8.998282787,8.375474689,6.391015158,9.460485939,9.461285558,8.643523894
Peve_00004701,8.229132731,6.391015158,7.63901667,6.391015158,6.391015158,8.914971255,6.391015158,6.391015158,9.85081822,7.467719797,6.391015158,7.99243671
Peve_00004707,8.180604985,8.634306986,7.964341289,8.935931122,8.102021313,6.391015158,8.667573747,8.656940899,9.489206297,8.505098583,8.232311693,8.622955731
Peve_00004705,6.996513262,7.224701065,6.625390567,6.391015158,6.391015158,6.391015158,6.67375095,7.337275265,7.953917556,7.02213398,6.391015158,7.237692568
Peve_00020465,7.241259245,7.17041599,7.305329468,7.994730114,8.746111665,6.391015158,8.895100901,6.391015158,6.391015158,6.391015158,6.391015158,7.262240569
Peve_00044365,6.984286225,6.391015158,6.775418779,6.391015158,6.391015158,8.132009246,6.627682172,7.733665547,6.391015158,7.803122958,6.391015158,6.785357631
Peve_00044369,6.391015158,6.391015158,7.96722869,8.893797114,6.391015158,8.153050303,9.48078455,6.391015158,9.816210823,6.391015158,6.391015158,8.602061391
Peve_00042403,7.667851198,7.581053135,7.760442388,8.171561772,8.335215402,6.391015158,7.65976627,6.391015158,6.391015158,6.938654823,6.391015158,7.661521292
Peve_00042400,7.4002705,7.518387396,7.170239566,6.391015158,6.391015158,6.391015158,7.4932216,7.448848115,6.391015158,6.391015158,6.391015158,7.395598166
Peve_00042401,9.466521356,9.591024373,9.648130005,9.590868342,9.886201617,10.0761403,9.780243701,9.894264348,8.748110182,9.179860986,10.6868699,9.593475645
Peve_00042406,8.264570955,7.955480594,7.886582546,8.902329183,7.988550502,8.642012647,8.358044293,8.182725777,6.391015158,8.416568052,6.391015158,7.792514418
Peve_00042404,7.466675177,6.391015158,7.631174978,6.909023346,9.608581853,6.391015158,8.276340009,6.391015158,6.391015158,6.391015158,6.391015158,7.286038171
Peve_00042408,7.072126099,7.846734308,8.423513341,8.876570122,7.578495901,8.096102568,7.424573451,7.448848115,6.391015158,8.098319278,6.391015158,8.080678235
Peve_00042409,8.274804166,8.583904231,8.519996917,6.391015158,8.084993607,6.391015158,7.778165199,7.821361809,6.391015158,7.999518185,6.391015158,8.960055287
Peve_00000283,8.697780026,8.241173722,7.875693799,6.391015158,8.272117013,6.391015158,7.740162175,9.13591895,9.553942473,8.655777711,7.974323817,8.461358426
Peve_00000286,7.581010723,7.141651926,7.252916219,6.391015158,6.391015158,6.391015158,7.338405707,7.618710599,6.391015158,6.391015158,7.974323817,7.085561311
Peve_00000287,9.428267574,9.360152515,9.159801038,9.239810737,10.1296962,10.32581808,8.681876031,8.971432015,10.54864109,9.348806401,9.551064389,9.794745383
Peve_00000284,7.676481933,7.726071459,7.252916219,6.391015158,7.776211969,6.391015158,7.92035248,6.391015158,6.391015158,7.600794699,8.710737884,7.464745053
Peve_00000288,9.827081935,9.681325428,10.01040222,9.738192913,9.85261039,9.651392077,9.27504086,9.663531626,6.391015158,9.615454446,10.08747382,9.394354859
Peve_00000289,8.130066161,8.320223979,8.231028831,8.598199998,8.329608528,6.391015158,8.509905819,7.516162845,6.391015158,8.404288948,6.391015158,8.064628475
Peve_00035900,7.302965659,6.391015158,7.551281468,6.391015158,6.391015158,6.391015158,6.960719302,7.382391189,6.391015158,7.258610583,6.391015158,7.186062488
Peve_00002662,9.104764628,9.434867259,8.550923998,9.621589081,9.518423736,8.789666747,9.847171689,10.25660325,11.05811562,9.662724462,9.262362675,10.67943751
Peve_00002661,8.935993916,8.719791068,8.422520945,9.143400048,9.142833506,8.081432732,8.988875564,8.41267241,9.101389021,8.016572437,6.391015158,8.989300775
Peve_00002665,7.096554513,6.391015158,7.505363057,6.391015158,6.391015158,7.689098329,7.237762391,7.689212601,6.391015158,6.391015158,6.391015158,7.778734413
Peve_00002668,8.636154991,8.739514522,8.436345006,8.650540533,9.754679341,8.603598422,8.63112695,8.955303018,8.436514713,8.614462618,8.289074001,9.100408146
Peve_00002669,13.06930448,13.70795588,14.49782374,13.98541826,14.23080636,14.12349024,13.59681907,13.69910968,14.13969645,13.62942063,13.17075409,13.2961238
Peve_00019684,6.918677126,6.391015158,7.243828827,6.391015158,7.87924296,6.391015158,7.205773634,6.391015158,6.391015158,7.843287764,6.391015158,6.391015158
Peve_00019685,8.183900676,8.297489033,8.717056606,8.125871371,9.021864427,6.391015158,9.201804928,8.002420386,6.391015158,7.562778454,7.899881634,8.316570939
Peve_00019688,6.984286225,7.287481788,7.139269709,7.278976572,6.391015158,6.391015158,6.76986291,6.391015158,6.391015158,7.117880969,6.391015158,6.927000094
Peve_00000137,9.869944389,9.679674022,9.491202651,10.60521188,9.39946157,10.14196715,9.655506354,9.894264348,10.16635808,9.935594899,10.30783077,9.729756278
Peve_00018373,8.989674584,8.969881314,8.911489704,6.391015158,8.735873591,8.926503866,8.555059678,8.750783059,8.615552958,9.931552816,7.734157975,8.818562985
Peve_00018372,9.687613781,9.460199575,10.56219567,9.989663931,9.83411642,9.894979851,9.94676337,10.20425237,8.968726717,10.22827729,8.788525863,10.16463041
Peve_00018371,7.142854946,7.518387396,8.202965833,6.391015158,6.391015158,6.391015158,7.692676087,7.310355425,7.116966447,7.833383742,6.391015158,7.037304654
Peve_00018370,9.343903534,9.483183901,10.19457826,9.20614364,9.831321412,9.148605194,9.474813331,9.884286771,8.643146594,9.989067521,10.01099597,9.040922394
Peve_00018377,9.104764628,8.598503271,9.393596908,6.391015158,9.686103794,6.391015158,8.990762197,9.336809597,6.391015158,8.95925572,8.788525863,8.92190231
Peve_00018376,8.618341286,8.699771326,9.002356406,9.636702055,9.041687233,9.562303989,8.786703335,8.35005698,6.391015158,8.189567787,9.675830974,8.706624104
Peve_00018374,7.268686109,7.389453369,7.156644045,7.652436639,6.391015158,6.391015158,7.889291707,6.391015158,6.391015158,6.391015158,8.493566888,7.385261551
Peve_00018379,6.899682928,7.012202173,6.738194151,7.162966124,6.912704898,7.308145979,6.700638035,6.774511726,6.813072499,7.509641692,7.899881634,6.812399124
Peve_00018378,9.4715439,9.010540037,8.567892616,9.61142304,8.798122794,8.013072047,9.025203417,9.094043075,9.668651049,8.734732772,6.391015158,9.191908433
Peve_00019972,7.610804854,7.141651926,8.519076075,6.391015158,7.636795422,6.391015158,7.773175563,7.750932915,6.391015158,6.391015158,6.391015158,8.62640611
Peve_00019970,7.616292722,6.391015158,7.76564127,6.391015158,6.391015158,7.973294572,6.902765383,8.297631599,6.391015158,7.345279344,6.391015158,7.975122828
Peve_00019976,9.024131781,8.84610651,9.322151775,6.391015158,6.391015158,9.078491232,7.532084446,9.01249675,10.04740204,9.123445354,8.8620513,9.944607837
Peve_00034480,7.793450551,7.623467632,7.512060965,6.391015158,8.760314495,6.391015158,7.566363527,8.355181511,6.391015158,7.79284616,6.391015158,7.309144317
Peve_00034485,6.992466773,7.480624985,7.219052123,6.391015158,6.391015158,6.391015158,6.391015158,7.483119662,6.391015158,7.523206962,6.391015158,6.689506221
Peve_00034484,8.777588481,8.324721964,7.135741815,7.866409526,11.04586183,7.965172293,9.428856403,9.2841417,6.391015158,8.066295093,9.12184275,9.725108838
Peve_00018081,11.61558,12.70030732,11.86069674,11.69615362,7.899550792,10.89674803,9.220279993,12.26541142,13.20251784,10.44728632,12.71189359,13.47077078
Peve_00018080,10.95310223,11.19731717,12.72316217,11.24763651,6.391015158,9.316986963,11.47178757,12.01219094,11.63416589,8.593308771,11.44549269,12.64902388
Peve_00018084,7.374609309,7.334354944,7.401046239,7.743253551,7.221845409,6.391015158,6.946823909,7.151435435,6.391015158,7.706872075,6.391015158,7.385261551
Peve_00018087,7.14604442,7.55469491,7.160067572,6.391015158,7.329524201,6.391015158,6.391015158,7.755206179,6.391015158,7.408637813,6.391015158,7.100866721
Peve_00018086,6.391015158,7.141651926,6.966689695,7.959515809,6.96435076,6.391015158,6.391015158,7.767924112,6.391015158,6.391015158,6.914335293,7.100866721
Peve_00008706,7.937459536,7.490210291,8.126078101,7.023772607,7.262019168,8.47034265,6.391015158,7.974757988,6.813072499,8.189567787,8.110253486,7.661521292
Peve_00003533,6.391015158,8.939275501,9.511802789,6.391015158,6.391015158,6.391015158,11.86272859,11.01845478,6.391015158,6.391015158,8.825790113,9.485537799
Peve_00017535,7.968127976,7.762988019,7.888129469,8.475109039,8.043103252,8.593817063,8.238424121,7.81331004,8.722635365,8.32144498,9.091938751,7.721765325
Peve_00009074,8.833808915,8.394592616,8.701912521,9.164632476,8.480441262,7.709872586,8.668771515,8.566820959,6.391015158,8.577216663,6.391015158,8.393086949
Peve_00009072,7.061363627,6.653623657,7.00275307,6.391015158,7.720762174,7.981360043,7.006765732,6.391015158,6.391015158,7.562778454,6.391015158,6.906197801
Peve_00009073,7.129947086,7.345666444,6.722109576,6.391015158,6.391015158,8.088790212,6.917879625,6.391015158,6.391015158,6.391015158,6.391015158,6.756266697
Peve_00009070,7.759061274,7.664155832,7.599178437,6.391015158,7.883334073,6.391015158,7.65976627,8.708591851,6.391015158,7.523206962,7.640502712,7.144776636
Peve_00009071,7.648602797,7.623467632,8.04258889,6.391015158,8.604171491,6.391015158,8.597440985,8.876824485,6.391015158,7.862833199,8.931782543,7.85891345
Peve_00028289,7.345707167,7.572346289,7.383261915,6.391015158,6.823277597,6.391015158,6.570004457,7.537563022,7.880279027,6.839047934,6.391015158,7.661521292
Peve_00001669,6.909270763,6.391015158,7.103135608,6.391015158,7.152671532,6.391015158,6.895031043,6.978281878,6.391015158,6.391015158,6.391015158,6.946990584
Peve_00001668,8.008213224,7.979623052,7.196678357,6.391015158,8.132074173,8.45950224,7.971700073,7.192455292,8.643146594,8.360355082,6.391015158,8.706624104
Peve_00001663,7.853314029,7.047142233,7.601208698,6.391015158,6.391015158,6.391015158,6.391015158,7.967737725,6.391015158,7.946794989,6.391015158,7.199311964
Peve_00001661,7.948220229,7.784539241,8.239094899,6.391015158,7.652122421,6.391015158,7.428132886,8.41267241,6.391015158,8.308203032,6.391015158,7.364207791
Peve_00001660,8.511991728,8.774935044,8.956021794,8.814485618,8.32397657,9.390007562,8.385136838,8.675048523,9.58178466,9.273373477,7.640502712,8.476908269
Peve_00001667,6.954667227,7.262975588,6.834452779,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158,7.49587731,6.391015158,7.144776636
Peve_00001666,9.861094423,9.70099321,9.282391556,6.391015158,9.749748691,9.728751621,10.0928038,9.896747829,10.35430575,9.510432545,10.28207459,9.550235646
Peve_00028287,6.843178776,6.391015158,6.869671776,8.41504039,7.771699858,6.391015158,6.887171208,6.391015158,6.391015158,7.891521925,8.931782543,7.020338869
Peve_00017536,9.726494836,10.19151075,10.30120092,10.40084359,10.28230307,9.68284589,10.10094546,9.718986416,9.78671178,9.965549717,10.95424907,10.42524839
Peve_00043471,8.325727695,8.0435355,8.284205939,9.483335794,8.780346391,6.391015158,8.18715131,8.562474943,8.891569999,9.260394126,9.414145833,8.680420564
Peve_00030330,9.072297782,8.765367488,8.814837564,6.391015158,7.965991745,8.593817063,8.306813722,9.079302699,8.760667745,8.598629243,6.391015158,9.030752592
Peve_00038108,10.79748017,9.34974253,8.476946382,10.41251133,17.66882706,13.78125218,16.78510264,6.391015158,15.33486435,6.391015158,8.110253486,6.391015158
Peve_00038109,13.35129512,13.69233882,12.74287495,15.12020071,13.83045955,13.1547476,11.49089458,13.98094595,13.80215631,14.18799242,11.49100932,13.11170324
Peve_00043472,9.710012662,9.073182132,8.98492099,6.391015158,9.439427034,6.391015158,9.321805422,9.041744793,6.391015158,8.571808411,9.484274039,9.593475645
Peve_00038102,7.129947086,7.819528558,7.452337092,6.391015158,8.177384874,6.391015158,6.67375095,7.516162845,6.391015158,6.391015158,6.391015158,7.580816635
Peve_00038103,7.142854946,6.391015158,7.464128201,8.171561772,7.833218144,7.492636873,7.402910166,7.3171687,8.387588823,7.328669482,6.391015158,6.906197801
Peve_00038101,8.228074896,6.391015158,8.88307211,6.391015158,8.260294049,9.281950619,9.219481828,8.448817681,6.391015158,7.862833199,6.391015158,8.409481625
Peve_00038104,7.746276721,9.830022137,9.300088134,6.391015158,8.782333213,9.571951371,8.655536096,9.143012121,6.391015158,8.640435701,6.391015158,9.185081086
Peve_00038105,7.835695757,8.916576337,8.008304968,6.391015158,7.824639821,8.187327569,8.008761067,8.62827127,6.391015158,6.391015158,6.391015158,7.764775462
Peve_00007544,7.039264163,6.975040639,6.966689695,6.391015158,6.976517134,6.391015158,7.338405707,7.275397161,6.391015158,7.071815567,6.391015158,7.331610535
Peve_00030486,9.0943926,10.19035762,9.258085059,10.4943739,10.28637442,9.752215763,9.299373457,9.241314366,9.553942473,9.234065895,10.66714228,9.658387713
Peve_00007549,7.161776196,7.029926501,7.629204959,6.391015158,6.391015158,6.391015158,7.442230139,6.391015158,6.391015158,8.025007041,6.391015158,7.069884052
Peve_00044237,6.923315274,6.391015158,7.475768637,6.391015158,7.7807052,6.391015158,7.162487194,6.391015158,6.391015158,6.391015158,6.391015158,6.927000094
Peve_00029621,7.224319201,7.096106162,7.305329468,6.391015158,7.486905496,6.391015158,6.953816645,7.107846603,6.391015158,7.523206962,6.391015158,7.186062488
Peve_00029620,8.794771175,8.598503271,8.174245471,6.391015158,8.039544422,8.074029477,8.526021983,8.387995071,9.845108632,9.011001337,8.89736512,9.301012358
Peve_00029623,8.126620637,7.755706732,7.707000184,6.391015158,7.807278643,6.391015158,7.483247818,7.563655744,6.391015158,7.672725593,6.391015158,8.020731619
Peve_00029624,7.68844446,7.509088995,7.282462116,6.391015158,6.391015158,6.391015158,7.939879279,7.750932915,6.391015158,7.481906092,6.391015158,7.975122828
Peve_00029627,7.164880667,6.391015158,7.166865115,6.391015158,8.180557598,6.391015158,8.733038893,7.913667686,6.391015158,7.900923785,6.391015158,6.984861366
Peve_00029626,8.534631041,8.867041922,8.484537033,9.239810737,9.610763486,9.264096002,9.358408172,9.375643493,8.514132039,8.739515379,8.670072884,9.275598137
Peve_00033688,7.376974004,7.334354944,7.346545596,6.391015158,8.752217069,6.391015158,8.077625884,6.391015158,6.391015158,7.739934581,7.899881634,7.563854095
Peve_00033689,9.056617316,9.378697153,8.310508924,8.885211004,8.659740244,9.316986963,9.230614543,8.990538444,9.662155619,8.827283483,9.790465512,9.083322469
Peve_00033680,7.123400384,7.299456816,7.237710142,6.391015158,7.748849151,6.391015158,7.019267923,7.200386003,6.391015158,7.467719797,6.391015158,7.199311964
Peve_00033683,7.614466793,8.187197037,8.231028831,9.032034142,8.524613769,6.391015158,9.081925595,8.708591851,6.391015158,6.391015158,6.391015158,8.211467604
Peve_00033684,7.224319201,7.322886859,7.160067572,6.391015158,6.391015158,6.391015158,7.043510225,6.391015158,6.391015158,7.862833199,6.391015158,6.391015158
Peve_00005830,7.442895505,7.639940125,7.675457579,9.543493294,8.30978526,9.569545717,7.469779301,8.125589962,9.58178466,9.049514849,9.979216562,8.009495963
Peve_00038815,10.74873677,10.95771725,10.01570599,11.49750093,10.18093988,10.53098389,10.75991627,10.9936878,11.85179466,11.06276932,11.49659907,11.57024125
Peve_00038810,8.392429796,8.19220329,8.30398482,6.391015158,8.118810077,8.44856978,8.594911064,8.718298643,8.404106612,8.239801965,6.391015158,8.905217493
Peve_00038811,8.378429092,8.278998919,8.480747283,6.391015158,8.946618791,8.096102568,8.420385488,9.038695285,6.391015158,8.49938182,9.844481181,8.738669371
Peve_00038812,8.635385465,7.943216286,8.046636478,8.786976437,7.854375835,8.351666243,8.481211361,8.392968913,6.391015158,7.613147166,6.391015158,8.465263506
Peve_00038813,9.648001194,10.09987653,9.417098383,9.806472439,9.548363301,10.17220182,9.715051082,9.546682544,6.391015158,9.007089738,10.25584586,9.640379563
Peve_00034306,8.973012993,9.322307406,7.797995253,10.19316817,8.592770724,9.236876452,10.20634049,8.286878391,11.19591715,9.034239087,9.913445216,8.943834792
Peve_00034300,9.452615891,9.265761285,9.089968382,9.304791336,9.031811672,9.844352108,9.595171326,9.043267007,8.735433538,9.576983464,8.343367812,9.200959505
Peve_00034302,6.391015158,7.126809457,7.293977397,6.391015158,7.605421334,6.391015158,6.76986291,6.79145788,6.391015158,8.274472135,8.825790113,6.391015158
Peve_00034303,7.357870072,7.184371172,6.775418779,6.651060613,6.730595083,6.391015158,6.391015158,7.231284805,6.391015158,6.391015158,6.391015158,7.144776636
Peve_00040470,7.260559491,6.391015158,7.491821402,6.391015158,7.115364194,6.391015158,7.388164021,7.437130085,6.391015158,7.423779131,6.391015158,7.144776636
Peve_00017272,7.043003002,6.95549038,7.132195655,7.073578671,6.391015158,6.997112185,6.643982437,6.943796726,7.655647843,7.047476908,7.287897242,6.946990584
Peve_00040472,8.893503222,8.800119805,9.461568543,9.178608352,9.010167236,8.967972882,8.962185231,8.667031234,9.655630172,9.217353475,9.314814326,9.053529498
Peve_00032220,7.103368566,7.141651926,7.648733815,6.840220319,7.000082582,6.997112185,6.895031043,6.955537958,6.391015158,7.047476908,6.391015158,7.172565733
Peve_00032222,7.050412841,7.345666444,7.302506412,8.832517469,6.391015158,6.391015158,7.031511215,6.391015158,6.391015158,8.274472135,8.493566888,7.130454202
Peve_00032224,7.353026014,7.648076441,7.166865115,8.680977427,7.315003758,6.391015158,7.449196475,7.720527003,6.391015158,7.258610583,6.391015158,7.455187911
Peve_00032227,8.228074896,8.386066473,8.016625157,7.470434616,8.289643592,7.940454925,8.018849532,8.601079481,6.391015158,9.169457026,6.391015158,8.43767571
Peve_00032226,8.0725103,7.911965421,7.987240549,6.391015158,7.854375835,6.391015158,8.511256498,8.458286943,6.391015158,7.71800912,7.287897242,8.667122239
Peve_00032229,9.343445758,8.665720007,9.46754565,9.233142371,9.262460437,9.249039934,9.33141492,9.41807928,8.420413279,9.523997061,8.343367812,9.020506747
Peve_00032228,7.271376324,7.156181572,7.343860862,7.347708265,8.29831546,7.720106372,7.902708403,6.967028086,6.391015158,7.201594536,6.391015158,7.085561311
Peve_00022130,8.537951756,6.391015158,7.464128201,9.062624778,9.403257185,6.391015158,8.710026546,8.778804654,6.391015158,8.831747812,6.391015158,7.621983641
Peve_00022132,9.441135201,8.241173722,8.756876094,8.76831876,9.048231647,8.789666747,8.98414755,9.079302699,8.000499005,8.533310707,6.391015158,8.342594419
Peve_00022133,7.859124925,7.879825763,7.252916219,6.391015158,7.824639821,7.479729684,8.253399092,8.016008469,6.391015158,8.049953002,6.391015158,7.502007502
Peve_00022134,8.45757576,8.2169322,8.571437064,6.391015158,7.734899129,8.715647703,7.898253936,8.490891983,6.391015158,8.527717058,6.391015158,8.329649924
Peve_00022135,7.29257429,7.367841668,7.212728286,6.391015158,7.730207885,6.391015158,7.648556622,7.323925619,6.391015158,8.452714153,6.391015158,7.589188625
Peve_00022136,11.19093385,11.07691606,11.05676655,11.43613425,11.21863494,11.27530783,11.22589262,11.48151505,11.46713477,11.05262939,11.26727129,11.16745897
Peve_00022137,6.790836363,6.391015158,8.705115101,6.391015158,6.391015158,9.128933896,6.391015158,8.455926154,10.32192038,7.750728873,6.391015158,6.837763669
Peve_00022139,6.636343229,6.935201481,6.668210363,7.498656691,7.213548472,6.391015158,6.737018946,6.391015158,6.391015158,6.9678991,6.391015158,6.689506221
Peve_00015502,7.982511152,8.292892101,8.717056606,6.391015158,8.218001902,8.375139538,8.004701122,7.809261754,6.391015158,8.538880424,6.391015158,7.957545173
Peve_00009622,9.785895728,9.866691217,10.91143736,6.391015158,11.52223879,9.417106701,10.44417247,10.44590562,10.28037942,10.91181942,9.879381836,9.583218488
Peve_00006399,8.209951288,7.250428386,7.324820927,6.391015158,7.292725343,6.391015158,7.35015128,6.391015158,8.353894918,7.729028955,6.391015158,7.425893158
Peve_00006390,8.176196832,7.873285761,9.180249262,8.650540533,7.999667094,7.554634297,8.266559989,8.864737684,6.391015158,8.308203032,6.391015158,8.732321622
Peve_00006391,7.494002675,7.480624985,7.679218889,9.008634612,7.891471724,8.632513534,7.402910166,8.019380913,6.391015158,8.232749938,9.262362675,7.002872538
Peve_00039600,11.51115242,11.09790001,10.80281528,11.47825733,10.67349031,11.13108868,11.19315054,10.96770425,11.16211437,11.99139273,12.35091405,10.9899396
Peve_00037765,7.999282049,7.860089448,7.473452365,6.391015158,6.391015158,6.391015158,7.673607143,7.6754969,6.391015158,7.294405881,8.343367812,7.896918743
Peve_00037763,9.919179824,9.923460348,9.295425598,10.47781635,8.898299823,9.562303989,9.090717557,8.727935237,10.00202522,9.116228458,10.88767059,10.25403346
Peve_00037768,7.82827078,8.020697287,7.70333874,8.850311311,6.391015158,6.391015158,7.681822809,7.35041369,6.391015158,7.955751611,6.391015158,7.59748985
Peve_00012020,9.916742915,9.927627975,9.619183378,9.671348724,9.219882906,9.586299633,10.10989038,10.20891044,9.149186639,9.426171901,6.391015158,10.07653903
Peve_00015712,7.079200847,7.378715589,7.270777143,6.391015158,7.28515979,7.624125642,7.473165007,7.388645556,6.391015158,7.276711245,6.391015158,7.364207791
Peve_00015713,7.710300125,6.391015158,7.234632275,6.391015158,6.391015158,6.391015158,7.121647341,6.391015158,6.391015158,7.536580368,6.391015158,7.511093905
Peve_00011217,6.96755732,9.906666537,7.080470234,9.31743111,10.68584861,8.426421697,10.32800854,7.000132691,7.929898872,8.901240469,9.675830974,9.800641999
Peve_00011215,7.14604442,6.605532568,7.153203717,6.969400781,8.581270057,7.275809367,7.935568857,7.04151224,6.391015158,7.408637813,7.537234854,6.785357631
Peve_00015711,6.936982831,6.761890518,6.760988241,6.391015158,7.044526334,6.391015158,7.182046998,6.697265749,6.391015158,6.9678991,7.12715392,7.186062488
Peve_00011211,8.565029748,8.221818792,8.801510493,6.391015158,8.32397657,6.391015158,8.597440985,8.122506704,6.391015158,8.593308771,6.391015158,8.298917585
Peve_00035945,9.891830931,9.673049029,10.36988983,9.304791336,9.60530306,9.205992881,10.25855485,9.643893103,8.615552958,9.183311656,8.750197502,9.368601941
Peve_00035944,9.491868059,9.164489286,9.141947094,8.730204711,9.242753307,9.55745539,9.326987995,9.13591895,6.391015158,9.574380991,8.710737884,9.124454267
Peve_00035946,8.321807612,8.386066473,9.248456892,6.391015158,7.196670793,7.90664199,8.319426098,7.000132691,6.391015158,8.710559104,6.391015158,7.764775462
Peve_00023663,7.227169022,6.95549038,7.279557044,6.391015158,6.708754317,6.391015158,7.13724752,7.35690643,6.391015158,6.574535909,6.391015158,6.966254045
Peve_00023662,7.897574876,8.125457496,7.70333874,9.008634612,7.82893737,6.391015158,7.800336906,7.971253202,6.391015158,7.258610583,7.734157975,7.896918743
Peve_00023665,8.3296356,8.245965439,7.758703784,9.636702055,8.553249241,9.078491232,8.333465323,7.939219539,9.283403497,7.625348129,8.172811764,8.488448936
Peve_00023669,8.474229655,8.398834375,8.489258649,6.391015158,8.56733468,8.564027521,8.379166054,8.365368722,6.391015158,8.232749938,6.391015158,8.738669371
Peve_00023668,10.15970981,9.801505557,10.84268304,9.41462776,10.43918224,10.55407805,10.55877076,10.89712366,8.914065324,10.06476742,9.844481181,9.625472754
Peve_00015505,7.991571764,8.00327135,8.534642373,6.391015158,8.368343514,9.057784631,7.581551766,8.27057282,6.391015158,8.353952771,7.421365493,7.933681133
Peve_00015381,7.42296033,6.391015158,7.915616196,6.391015158,7.841729998,7.981360043,7.162487194,7.642760122,7.929898872,6.391015158,6.391015158,7.778734413
Peve_00015504,7.607129369,7.826393478,7.978706468,8.850311311,8.37378154,8.720117163,7.788075555,6.391015158,6.391015158,8.159909191,9.061370398,8.117307988
Peve_00002409,8.014550983,6.391015158,8.060029005,6.391015158,7.965991745,6.391015158,7.855028602,8.362829593,6.391015158,8.016572437,6.391015158,7.785646433
Peve_00036415,9.769418413,9.311610007,10.19292913,6.391015158,6.391015158,9.088728715,6.391015158,9.342949065,6.391015158,10.37349483,8.445431433,9.171324496
Peve_00036412,6.730283565,6.391015158,7.091901643,7.203677965,7.456343198,7.339241646,6.759247386,6.697265749,6.391015158,7.761414587,6.391015158,6.884480888
Peve_00010166,8.973611565,8.480845429,8.857618798,8.670909295,9.326649348,8.44856978,8.662771812,7.698256217,9.816210823,8.152380128,6.391015158,7.839412195
Peve_00010167,7.462397721,7.211500915,7.308142704,6.391015158,8.151700803,7.542554478,7.417411395,6.391015158,6.391015158,8.098319278,6.391015158,7.385261551
Peve_00010164,8.030870116,7.648076441,7.954177859,6.391015158,7.179394239,6.391015158,7.724571419,7.829354725,8.55856501,7.328669482,6.391015158,7.771777661
Peve_00003771,7.142854946,6.391015158,7.052971072,6.391015158,7.12488432,6.391015158,7.049422322,6.943796726,6.391015158,7.49587731,7.537234854,6.391015158
Peve_00010160,10.21145831,8.519973634,9.675703635,9.973952237,9.262460437,10.33427749,10.06590816,8.392968913,10.14797925,9.550739675,8.289074001,9.191908433
Peve_00010161,7.473054015,7.17041599,8.684159078,6.391015158,7.923446356,6.391015158,7.326491769,6.391015158,6.391015158,7.63740219,6.391015158,7.053808447
Peve_00025544,7.619934576,7.518387396,8.505184504,6.391015158,7.567514944,6.391015158,7.380695632,7.670884032,6.391015158,7.684233667,6.391015158,7.331610535
Peve_00025545,10.49723857,10.44440007,9.930363293,10.43270386,8.848195294,10.44514129,9.149899098,10.13038954,11.06545033,10.14886305,10.40645439,10.67864228
Peve_00025546,8.239661502,10.71391345,6.952535737,6.391015158,7.292725343,8.772615188,7.000412568,6.391015158,6.391015158,6.391015158,6.391015158,8.421640932
Peve_00025540,6.96755732,6.391015158,6.745958202,8.094419512,7.065582195,6.391015158,7.541555481,6.391015158,6.391015158,6.391015158,6.391015158,7.250064383
Peve_00025541,8.037086702,8.612941828,8.800766214,8.796208877,6.659708318,8.697618303,7.758065642,7.618710599,6.391015158,6.708456029,6.391015158,8.28551224
Peve_00025543,8.017076484,6.391015158,7.019966682,6.391015158,6.391015158,6.391015158,7.049422322,8.119415521,6.391015158,7.481906092,6.391015158,7.637985096
Peve_00039608,6.730283565,6.993924259,6.822052481,6.969400781,6.391015158,7.259132063,6.391015158,7.061184764,8.336705558,7.891521925,7.82016089,7.053808447
Peve_00018083,7.201120324,7.545746635,7.721518838,6.391015158,6.391015158,6.391015158,6.391015158,7.62356687,6.391015158,6.391015158,6.391015158,7.353482188
Peve_00018458,7.388700761,7.029926501,6.971327043,6.391015158,6.391015158,7.566564498,6.391015158,6.391015158,8.468124141,7.481906092,8.232311693,6.602268091
