gene,trim.321ra.gtf,trim.331ra.gtf,trim.336r.gtf,trim.370r.gtf,trim.380r.gtf,trim.410r.gtf,trim.414r.gtf,trim.419r.gtf,trim.468r.gtf,trim.512r.gtf,trim.549r.gtf,trim.568r.gtf,trim.571r.gtf,trim.581r.gtf,trim.586r.gtf
Ahyacinthus12159,7.05337499,7.24587826,7.413747487,9.082981414,7.589820012,6.47174412,7.45576595,7.611226816,7.885967251,6.47174412,7.167313758,7.233172627,8.017142006,9.184183299,6.47174412
Ahyacinthus09165,11.49805334,11.35930687,11.6328006,8.917824304,11.08571891,10.95329895,9.98514899,10.54409269,10.71967444,11.54053306,9.837186723,9.958054734,10.48366514,9.472256865,11.01939104
Ahyacinthus09164,9.55544258,9.154047202,8.911572966,6.47174412,8.424566522,9.924388442,10.66321952,9.245249058,8.930448804,8.536712743,9.793254227,8.48347837,10.19203515,9.143561509,9.023254503
Ahyacinthus09732,12.62180286,12.11119919,12.1187353,11.33706468,12.17714333,12.28383541,12.18550061,11.91375062,12.34569202,12.02137433,12.02076569,12.75079431,12.15579499,12.20333424,11.7329391
Ahyacinthus09733,13.68006132,13.32178695,13.38681824,13.44387909,13.5818532,13.90246833,13.35869195,13.35027219,13.40297161,13.30733719,13.72554297,14.01250012,13.11592398,14.11170772,13.81063152
Ahyacinthus09730,8.23748016,7.26408448,7.387071871,6.47174412,7.176457715,6.47174412,7.066047313,8.525993929,6.47174412,7.85283809,6.900252431,6.47174412,7.240990482,6.47174412,7.516458364
Ahyacinthus09731,7.901359187,7.566678557,7.270307037,6.47174412,7.10812656,6.47174412,7.406155417,7.705475483,7.396999185,7.988890737,7.883731142,6.47174412,7.371794886,6.47174412,9.215986387
Ahyacinthus09736,10.13384085,10.49108526,10.60700088,6.47174412,10.58684488,8.736318122,9.274756089,10.28496401,10.43897001,10.34881439,10.14236972,6.47174412,10.49975183,9.069444766,9.795987042
Ahyacinthus09737,9.74335794,10.63808773,10.39634388,9.904324791,10.17271029,8.324090212,8.807264947,10.1425578,10.16882547,10.43309691,9.932950346,7.976351247,9.842651599,6.47174412,9.972818312
Ahyacinthus09734,9.200054294,9.212437775,9.238388756,8.952503382,8.78511347,9.022416858,8.411905308,8.742206913,9.172061307,9.109029101,8.7725359,8.609393965,8.07762114,7.543080043,8.865499619
Ahyacinthus09735,11.95756278,11.51358425,11.86001505,13.40908274,11.37651404,11.97166432,11.82101117,11.20840323,11.84087201,11.78645258,12.12525739,11.74183577,11.14644189,13.36706429,12.31070449
Ahyacinthus09738,9.886869974,9.685742672,10.33676162,10.10289848,10.74830624,10.29588702,9.40666195,9.801654427,11.45619172,10.14185666,10.03606317,10.35666582,10.30072217,9.422593471,10.39474722
Ahyacinthus09739,13.77889003,14.09851161,14.33702384,12.81182013,14.0153329,12.64998171,12.89155568,13.8218837,14.52828544,13.49051799,13.48107842,12.81387965,13.66914231,11.94802526,13.61250561
Ahyacinthus03159,11.8049679,11.55062456,10.66929493,12.89608973,10.42988363,12.07282683,13.7051046,11.55206716,10.96408941,10.33807077,11.71425917,11.42923103,11.03308073,13.92911272,11.10712511
Ahyacinthus03150,7.237374544,6.47174412,8.005163283,6.47174412,8.31680509,7.081850683,7.266759176,7.500696064,8.020450925,7.269271434,6.47174412,6.47174412,6.850471752,6.47174412,6.47174412
Ahyacinthus03152,8.445668154,7.324458747,10.76014162,8.204307703,10.41491815,8.276036035,10.50774333,10.11639932,10.88351276,9.46388343,9.630170816,9.75800358,7.867897602,6.47174412,10.30139402
Ahyacinthus03153,8.466294836,9.108566807,8.587635233,7.762137358,8.654649601,9.322997811,8.657720994,9.243886472,8.106901261,8.838460759,8.352897572,9.320408279,9.210330985,8.85796221,8.974431343
Ahyacinthus03154,6.853975881,6.92765555,6.47174412,6.47174412,7.576896363,7.870829939,7.051916839,7.063393371,6.47174412,6.970188696,7.342220774,6.47174412,7.58348026,6.47174412,6.47174412
Ahyacinthus03155,11.63404041,12.24020161,12.03901394,13.34214594,11.94851311,12.23112936,11.74931369,11.95367327,13.22606396,12.1919782,11.82092203,12.75309553,11.88332615,12.72572899,12.5638044
Ahyacinthus03156,11.55930506,11.16816532,11.20071621,10.44428657,11.57488849,11.13510846,11.0401018,10.96182125,11.53795943,11.31255554,11.25150614,11.2451059,10.93657019,11.17377741,11.20070434
Ahyacinthus03157,7.164955607,7.015704901,6.47174412,6.47174412,6.47174412,6.47174412,7.561549959,7.616422792,7.376867288,7.222923888,7.195146092,6.47174412,7.571629602,6.47174412,6.47174412
Ahyacinthus07209,7.488678333,6.894084904,7.00063874,6.47174412,6.47174412,6.859324562,6.90330604,7.523901062,6.78486051,6.874297494,6.849959595,7.352295448,6.978708407,7.618721798,6.47174412
Ahyacinthus07729,10.59124232,10.29740032,10.37099418,10.81109793,10.13312194,10.45071084,9.627397826,10.1375089,10.48466002,10.10565497,9.67156741,10.91211433,10.17977358,10.76941134,10.51598194
Ahyacinthus07728,10.19525204,9.569021871,10.28163032,10.19032315,10.32625995,11.45987498,10.16155838,9.809868586,10.12802997,10.27248266,10.51825221,10.65718345,9.852374881,10.82073648,10.1762394
Ahyacinthus07727,10.72895746,10.45860122,11.2039519,11.21097846,10.76971754,10.53803655,10.73289813,10.70293881,10.21874222,10.60757828,10.59490627,10.16291667,10.17050772,10.57376868,10.3414462
Ahyacinthus07726,8.012549122,8.141589709,8.255132759,7.820976019,8.004923208,8.091019586,8.482614243,8.209996077,7.542794181,8.029677864,7.961917475,6.47174412,8.310910317,9.002550149,8.513407512
Ahyacinthus07725,9.986827366,10.09716287,10.55063527,9.60382222,10.38450914,9.900060398,9.937401509,9.978678207,10.68689617,10.64480924,10.11164785,10.72363938,10.12485343,9.439344926,10.74788057
Ahyacinthus07723,10.62130401,11.00447523,11.06696328,11.48964569,10.92739677,10.87112035,11.08773092,11.19014611,10.73115078,10.7719841,10.42530873,11.18015155,10.83505627,11.63575084,11.1898129
Ahyacinthus07722,7.77753734,7.475096812,7.431064048,6.47174412,7.321959835,7.748022878,8.775184044,7.346456724,7.542794181,7.360674983,8.018538795,9.083531937,7.849988934,6.47174412,7.543361019
Ahyacinthus07721,9.245186147,8.889808288,6.47174412,9.955241454,7.50940331,7.748022878,7.603366433,9.060417496,6.47174412,7.206764175,7.973471576,8.847796201,7.386689435,7.845216613,6.47174412
Ahyacinthus07720,8.334622583,7.846079065,9.403057045,9.123841028,11.09823204,9.496700704,8.713840471,9.179707463,8.755199462,7.070631202,8.944876604,8.924280101,9.134727107,6.47174412,10.2412477
Ahyacinthus24320,15.00325269,15.74537164,14.96749924,16.1942418,15.07315134,15.09369452,15.32190629,15.31586789,15.78578984,15.20691776,15.2611538,14.96487213,14.95456385,15.82789669,15.50945069
Ahyacinthus21133,10.95310212,10.77931177,11.40607708,9.898552908,11.33748533,9.700090761,10.80170855,10.51831125,11.03403645,11.10363898,11.68496784,10.64629854,10.4774295,10.95021967,10.56832814
Ahyacinthus21130,8.519720593,8.802522988,8.611307145,6.47174412,9.179286038,7.652384222,7.951392303,8.710246029,8.642230497,8.869631205,8.7725359,7.59053998,9.287813506,6.47174412,8.405103733
Ahyacinthus21131,11.88348367,11.94774574,12.01896516,10.88547372,11.89987511,11.54252958,11.25014559,11.62922515,12.30485589,12.11312572,11.44644472,12.16511303,11.38906941,10.81125175,11.87761981
Ahyacinthus00716,6.47174412,7.02897541,6.47174412,7.633149875,7.154494898,6.47174412,6.47174412,7.094920609,6.47174412,7.128717463,7.920507633,6.47174412,7.341141879,6.47174412,6.47174412
Ahyacinthus24326,7.923072238,7.918811192,7.98086858,6.47174412,6.848133229,7.981063345,9.417630178,8.441755673,7.472965601,7.879907145,7.967709418,8.78929535,8.393013497,6.47174412,7.94415392
Ahyacinthus21135,10.01864184,9.106853035,8.526489311,9.726577096,8.480994464,9.769040205,10.19526261,9.315611475,8.586869479,7.792411621,8.361219654,9.025191827,9.240648078,10.53967752,9.23558355
Ahyacinthus24329,9.398744271,9.605425724,9.646950021,9.560402648,9.359643043,9.085391871,9.936322,8.945043488,9.903141648,9.86414947,10.3328171,9.327981283,9.646181364,10.52038146,8.801596278
Ahyacinthus08129,8.076874737,8.960362815,7.543396126,6.47174412,7.295114005,7.870829939,7.822466425,7.97865167,8.361975184,7.528175298,7.512245002,6.47174412,8.81086782,6.47174412,6.47174412
Ahyacinthus08124,8.20423607,8.019646659,7.636537046,6.47174412,8.055450987,7.905074503,7.970685754,8.535277274,8.223488544,7.848914858,8.018538795,8.430413647,8.415513812,9.353499143,8.150385381
Ahyacinthus08125,7.083304972,8.027656684,6.47174412,6.47174412,7.915339286,7.835463681,7.397591442,7.606002257,7.406881435,7.128717463,8.153896467,8.459632568,7.813244616,7.929040928,7.586509287
Ahyacinthus08127,7.173402384,6.988092495,6.47174412,6.47174412,6.47174412,6.47174412,6.862369318,6.850944229,7.062863817,6.903941951,6.47174412,6.47174412,6.47174412,7.873883573,7.043857408
Ahyacinthus08120,7.985769337,7.603279586,7.192506081,6.47174412,7.633707499,8.217477082,7.630247545,7.710194698,7.396999185,7.581002946,8.239276998,6.47174412,8.690402494,6.47174412,7.863946744
Ahyacinthus08121,7.871720137,8.208434444,7.301218632,7.876711153,7.822883954,7.847382632,7.766202105,8.056437094,8.106901261,8.002649835,7.979204313,8.385276624,8.273984378,6.47174412,7.250786185
Ahyacinthus08123,8.201423922,8.265249303,8.688169991,6.47174412,8.570734877,7.748022878,7.75457402,8.441755673,7.982868456,8.891701291,8.297399111,8.338452108,8.322976929,8.724292354,7.784200958
Ahyacinthus01440,10.89005076,11.07203194,10.34854319,11.35390896,11.43507981,9.337719703,11.04159875,11.77953608,11.01364218,10.94716387,10.63534142,9.487192135,10.90723266,8.63708886,10.93054191
Ahyacinthus01442,7.343721297,7.4470813,6.47174412,6.47174412,7.596215548,7.444336011,7.397591442,7.279987091,7.255745869,7.137875657,6.47174412,7.894241638,7.58348026,6.47174412,6.47174412
Ahyacinthus01443,9.04918855,7.67250981,6.47174412,9.421438461,8.022015093,7.905074503,7.700539737,8.63750262,8.241133607,8.002649835,8.297399111,8.556928214,8.340859042,6.47174412,7.824824304
Ahyacinthus01444,8.510969856,7.566678557,6.47174412,6.47174412,7.523310201,7.57783667,7.669212075,8.021736423,6.47174412,8.042955838,8.453151965,8.227568777,8.062796253,6.47174412,6.47174412
Ahyacinthus01445,7.302988685,7.488771372,9.208621948,6.47174412,8.393824023,7.927322349,7.224728529,9.446470586,7.267604592,6.9942606,7.920507633,7.726741512,7.651621866,6.47174412,9.520023997
Ahyacinthus01448,7.043030317,6.683479288,7.047498197,6.47174412,6.752640413,7.111161756,7.051916839,6.867702855,6.47174412,7.039223707,7.107715387,6.47174412,7.571629602,6.47174412,6.615651803
Ahyacinthus01449,7.05337499,7.015704901,7.090650049,6.47174412,6.47174412,7.240124205,6.922344555,7.512374092,6.47174412,6.47174412,7.416473523,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus24294,9.614108214,6.47174412,9.182038363,8.906063727,9.521959035,11.07270558,8.692743051,9.195328543,8.818065333,9.72552429,9.318385518,6.47174412,9.131484894,6.47174412,6.47174412
Ahyacinthus24295,11.0280337,11.13368539,12.13430906,10.04148409,10.19711474,11.14027445,10.36002454,10.35365803,11.86120871,11.72115158,10.66532705,11.77302819,10.84476297,11.47311944,11.30682363
Ahyacinthus24296,9.174921179,9.091331799,8.231577396,6.47174412,9.943931431,8.458031083,9.609819947,9.723563151,8.191975306,8.728964172,8.799401725,9.750574417,10.05434592,8.477356896,8.753119127
Ahyacinthus24297,8.882835599,9.043681978,9.48248463,8.410353512,8.94537699,8.217477082,7.610158232,8.667085643,9.336094112,9.121882399,8.682065862,8.343742623,8.189920923,6.47174412,8.417160577
Ahyacinthus24290,10.09346263,11.01922133,11.24357119,9.686835396,11.07535817,9.258625699,9.214658877,10.91473625,10.69790569,10.74518229,9.962635469,9.260932463,9.974837969,6.47174412,10.55307965
Ahyacinthus24291,13.78429373,14.08161163,14.49157632,14.44645131,14.19623633,14.27602261,13.57656548,13.76119366,14.74029694,14.16959447,14.24567587,15.41767484,14.34580934,14.56635645,14.26991544
Ahyacinthus24292,11.78694704,12.21309769,11.1688991,11.95173297,11.79463838,12.18493737,12.36556487,12.08687057,11.30099211,11.28215658,11.15929402,11.67151767,11.30377321,11.80272193,11.29315239
Ahyacinthus24293,8.064293718,8.291095572,8.106327975,6.47174412,8.176637967,7.562191963,7.700539737,8.096746584,8.41254664,8.946152996,7.547809043,7.430978204,8.409926353,6.47174412,8.437002639
Ahyacinthus24298,7.573340938,8.082216053,7.090650049,8.870152666,9.600381989,7.949130716,7.73091396,7.381056631,7.525842779,8.346897203,7.729707874,6.749513392,7.401314768,6.47174412,6.877605598
Ahyacinthus24299,8.662029189,11.30166261,9.80405641,8.602254119,9.22496465,9.594475767,10.27406774,10.21211252,9.156926238,10.23047108,10.81639133,8.759052674,10.43815017,8.575544876,10.37848351
Ahyacinthus17854,9.397608023,10.57406861,9.249387969,10.7066231,9.379135768,9.800977473,10.78570696,10.1425578,8.24550505,9.712559043,10.57508461,10.37238694,7.961455947,10.87333105,9.774086353
Ahyacinthus09373,9.77498768,9.003586085,10.00532779,10.07763041,8.231114348,10.39633098,9.86773517,9.610828997,10.04159995,10.81256241,9.777331373,9.443857779,9.216447906,10.57376868,10.04997529
Ahyacinthus09371,11.42752348,11.16133514,12.67707402,10.58324041,12.44321271,11.09629221,9.733486201,10.94300733,11.91648243,11.11483776,11.60435654,10.53372122,11.11312115,8.738280969,12.64549425
Ahyacinthus17850,6.939203327,7.410707606,6.47174412,6.47174412,7.807526801,8.091019586,7.471678085,7.295273442,6.47174412,7.005873084,6.47174412,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus09377,7.700840236,7.737181244,7.799762201,6.47174412,7.267263057,7.139107651,8.630129153,7.774054927,8.150200996,7.454488011,7.772126793,6.47174412,7.858980569,6.47174412,7.560863342
Ahyacinthus15948,9.189527771,9.220355376,8.394665642,9.589497642,8.787412238,8.678085028,8.466886504,9.01285715,9.01744124,9.769987344,9.139709235,7.878630727,8.879022377,8.792804122,9.456936955
Ahyacinthus19615,9.563542334,9.160658731,10.14920168,12.5135156,10.61639855,8.850866686,8.54365914,9.524386324,10.68763278,9.773555942,10.85932117,11.26655175,10.41222422,10.1599575,10.95456269
Ahyacinthus23704,7.669359908,7.307701165,7.047498197,9.285103798,8.504024852,7.991508902,7.007170405,7.747174126,7.837213804,6.47174412,7.456072447,8.066242517,6.47174412,8.192054518,6.47174412
Ahyacinthus19560,11.92730303,10.18576008,10.2160327,13.55127006,10.47386328,11.30203263,10.69658064,10.47903187,12.13344922,12.59216084,10.72722514,12.12834957,11.38575286,10.70938788,10.47699978
Ahyacinthus19618,11.11940486,10.36491907,11.55931771,12.18360622,11.52482343,12.04942883,10.72359345,10.16753742,12.52306921,11.27687134,11.83518869,11.92695967,11.74114731,12.33795897,11.95549334
Ahyacinthus15249,12.01642251,12.1641531,11.72185401,11.9110804,11.99794729,11.53078366,10.7665082,12.05394629,11.27235519,12.27377402,11.43323217,11.84515882,11.01943924,9.961789408,11.42667096
Ahyacinthus24430,7.860392987,7.974552407,8.088579814,6.47174412,8.521029629,7.328369509,7.999018239,7.458553846,7.843430487,8.318401952,8.4140037,6.47174412,8.024878448,6.47174412,7.79791765
Ahyacinthus15246,8.724970249,9.128966648,8.223622835,7.523662587,8.293409521,7.949130716,9.201954508,9.237053313,8.861994522,8.883255631,9.049458353,7.680241735,9.391106692,8.666804913,9.015661239
Ahyacinthus23805,7.156396624,7.255039366,6.47174412,7.398874469,7.550495857,7.263204329,7.306478651,7.215377067,7.638455898,6.665606563,7.234843721,7.708400071,7.056148819,6.47174412,7.211683578
Ahyacinthus21527,8.089320921,7.762951979,6.47174412,6.47174412,7.208081949,7.637932451,6.47174412,6.727801124,9.050736075,7.3405307,7.319657892,7.862791579,7.595182405,6.47174412,6.47174412
Ahyacinthus19737,10.38670344,9.962318255,10.6195394,9.239598142,9.936936315,9.618640246,10.45618374,10.15688543,10.81104238,9.27380421,9.4892157,9.130800263,9.931519189,8.967827069,9.919391944
Ahyacinthus23214,10.06895693,10.14214992,11.49098956,10.85914001,10.9963716,11.62512199,12.0342768,10.17600208,11.07678791,10.35415607,11.35614132,9.878670609,10.94831954,11.25290072,11.20449695
Ahyacinthus23217,8.441038532,9.389584739,9.379982305,10.56885199,9.30733097,8.81376716,9.168737938,9.34760156,8.549746793,8.979695479,9.476653572,8.977300558,9.526884185,9.938613044,9.196106876
Ahyacinthus23216,8.410525476,8.141589709,8.478642301,6.47174412,7.807526801,7.927322349,8.610461858,7.854879207,8.154915599,8.091429705,8.206790341,6.47174412,8.222947471,6.47174412,7.98504723
Ahyacinthus23211,7.369734688,7.395699908,7.143648062,6.47174412,6.47174412,7.623260874,6.90330604,7.018370716,7.646008678,6.842222993,6.47174412,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus23210,10.93701929,10.54467111,10.54187605,11.14474498,10.51319159,11.7931431,12.06056734,10.75830398,11.12755101,10.97278828,10.32491495,11.53687225,10.83602989,12.13162794,10.84280982
Ahyacinthus23212,6.820841507,7.102484519,6.948978595,6.47174412,7.176457715,7.285567869,6.47174412,7.124839336,7.078829998,6.931626782,6.47174412,6.47174412,7.222864072,6.47174412,6.47174412
Ahyacinthus10808,11.78481204,8.800373705,7.480983992,11.28750944,8.735896759,8.856083656,12.25758997,9.551975944,6.47174412,10.36713008,9.814682265,11.46788355,9.524440618,6.47174412,8.76234436
